Folder,Molecule,alpha_GFN2,alpha_wb97,error
mike-copolymer,26-50_ABAB,52.770868456,68.73904399999999,15.968175544
mike-copolymer,36-72_ABAB,59.431564056000006,75.399488,15.967923944
mike-copolymer,19-80_ABAB,45.76647808,61.73114533,15.96466725
mike-copolymer,31-39_ABAB,55.819997756,71.776152,15.956154244
kyle-mutants,565,80.918756836,96.86945333,15.950696494
mike-copolymer,31-45_ABAB,48.830444527999994,64.779748,15.949303472
mike-copolymer,25-83_ABAB,58.093591812,74.03482933,15.941237518
mike-copolymer,33-54_ABAB,52.587648896,68.518672,15.931023104
mike-copolymer,5-80_ABAB,49.905035528,65.82097733,15.915941802
mike-copolymer,70-83_ABAB,56.2919369,72.19760667,15.90566977
kyle-mutants,212,81.88955809999999,97.79248,15.9029219
mike-copolymer,49-66_ABAB,58.719375031999995,74.62012,15.900744968
mike-copolymer,25-78_ABAB,55.151546284,71.05154399999999,15.899997716
mike-copolymer,34-42_ABAB,54.673036976,70.568324,15.895287024
mike-copolymer,55-79_ABAB,59.295417376,75.189032,15.893614624
kyle-mutants,2,91.55185265200001,107.4442507,15.892398048
kyle-mutants,341,73.746442404,89.63166133,15.885218926
mike-copolymer,49-100_ABAB,60.569827468,76.44545333,15.875625862
kyle-mutants,443,66.465284924,82.33136400000001,15.866079076
mike-copolymer,27-45_ABAB,48.89115102,64.748372,15.85722098
mike-copolymer,36-58_ABAB,47.909282907999994,63.76644133,15.857158422
mike-copolymer,59-66_ABAB,56.681774968000006,72.53504667,15.853271702
mike-copolymer,41-74_ABAB,54.078592164,69.93113467,15.852542506
mike-copolymer,34-61_ABAB,62.037790775999994,77.88722,15.849429224
kyle-mutants,1613,85.05413539199999,100.8930307,15.838895308
mike-copolymer,46-52_ABAB,58.479967419999994,74.30261067,15.82264325
mike-copolymer,50-100_ABAB,57.88887688,73.70972267,15.82084579
mike-copolymer,2-63_ABAB,55.049540539999995,70.86881333,15.81927279
mike-copolymer,26-44_ABAB,49.91605412799999,65.73232533,15.816271202
mike-copolymer,74-83_ABAB,57.779734131999994,73.58525467,15.805520538
mike-copolymer,39-70_ABAB,55.090648427999994,70.89574933,15.805100902
mike-copolymer,42-51_ABAB,53.504528432,69.307364,15.802835568
mike-copolymer,50-75_ABAB,57.134407808,72.93385733,15.799449522
mike-copolymer,6-45_ABAB,43.986222487999996,59.78514267,15.798920182
mike-copolymer,74-79_ABAB,54.813077832,70.60858,15.795502168
mike-copolymer,33-83_ABAB,55.636773903999995,71.42455333,15.787779426
mike-copolymer,39-51_ABAB,59.57227061599999,75.35651867,15.784248054
mike-copolymer,6-77_ABAB,51.821697392000004,67.60122,15.779522608
mike-copolymer,60-85_ABAB,56.136975127999996,71.90915467,15.772179542
mike-copolymer,26-45_ABAB,47.670551655999994,63.44202533,15.771473674
kyle-mutants,58,78.9382975,94.70835733,15.77005983
mike-copolymer,52-59_ABAB,59.948789127999994,75.71852667,15.769737542
mike-copolymer,31-44_ABAB,51.084900556,66.84977467,15.764874114
mike-copolymer,7-86_ABAB,60.741255572,76.50322267,15.761967098
kyle-mutants,204,78.811672104,94.57204933,15.760377226
mike-copolymer,18-61_ABAB,66.929509716,82.68355467,15.754044954
mike-copolymer,56-71_ABAB,54.631057219999995,70.38475467,15.75369745
mike-copolymer,50-85_ABAB,57.351842452,73.10247867,15.750636218
mike-copolymer,7-77_ABAB,52.228559307999994,67.97348933,15.744930022
mike-copolymer,58-59_ABAB,51.341134584,67.07355067,15.732416086
mike-copolymer,61-72_ABAB,65.2958499,81.027632,15.7317821
mike-copolymer,28-63_ABAB,61.781301152000005,77.50690933,15.725608178
kyle-mutants,498,66.618266752,82.33096933,15.712702578
mike-copolymer,50-84_ABAB,57.85638170399999,73.56818533,15.711803626
mike-copolymer,28-36_ABAB,49.47275964399999,65.183936,15.711176356
mike-copolymer,32-46_ABAB,49.24900391999999,64.95478267,15.70577875
mike-copolymer,11-59_ABAB,50.816886468,66.51938933,15.702502862
mike-copolymer,18-37_ABAB,62.459449879999994,78.160872,15.70142212
mike-copolymer,36-51_ABAB,55.03341224,70.72693067,15.69351843
mike-copolymer,31-46_ABAB,53.173775072,68.85848,15.684704928
mike-copolymer,19-44_ABAB,42.778814659999995,58.462959999999995,15.68414534
mike-copolymer,2-44_ABAB,42.525687743999995,58.20563733,15.679949586
mike-copolymer,39-98_ABAB,65.744375444,81.42210133,15.677725886
mike-copolymer,36-71_ABAB,53.12539106,68.79518533,15.66979427
kyle-mutants,660,113.776590852,129.4348307,15.658239848
kyle-mutants,1166,89.116571408,104.7710747,15.654503292
mike-copolymer,63-75_ABAB,66.77504152399999,82.42480133,15.649759806
mike-copolymer,59-62_ABAB,60.22945248,75.877676,15.64822352
mike-copolymer,16-46_ABAB,51.822511688,67.468464,15.645952312
mike-copolymer,57-98_ABAB,67.087940016,82.73298667,15.645046654
mike-copolymer,53-85_ABAB,58.08848314799999,73.72876533,15.640282182
mike-copolymer,10-99_ABAB,60.197589412,75.833572,15.635982588
mike-copolymer,43-51_ABAB,58.113617396,73.74800533,15.634387934
mike-copolymer,19-77_ABAB,48.388378147999994,64.02223467,15.633856522
kyle-mutants,404,84.72240567600001,100.35549470000001,15.633089024
mike-copolymer,52-77_ABAB,61.972248976,77.60108667,15.628837694
mike-copolymer,27-42_ABAB,49.792693463999996,65.42078533,15.628091866
kyle-mutants,17,75.053983924,90.679156,15.625172076
kyle-mutants,1398,68.33339849599999,83.956404,15.623005504
mike-copolymer,54-75_ABAB,57.217354556,72.83425333,15.616898774
mike-copolymer,25-37_ABAB,53.71591254,69.32542,15.60950746
mike-copolymer,46-69_ABAB,56.439013676,72.04788,15.608866324
mike-copolymer,39-74_ABAB,56.553727439999996,72.14679333,15.59306589
mike-copolymer,3-37_ABAB,47.580597995999995,63.17241867,15.591820674
mike-copolymer,37-76_ABAB,62.221104612000005,77.809076,15.587971388
mike-copolymer,83-94_ABAB,55.486013556,71.07379333,15.587779774
mike-copolymer,39-71_ABAB,57.659848952000004,73.233952,15.574103048
mike-copolymer,25-80_ABAB,55.15315001199999,70.72530267,15.572152658
mike-copolymer,46-65_ABAB,56.1629623,71.73061733,15.56765503
mike-copolymer,29-61_ABAB,56.852424888,72.41689333,15.564468442
mike-copolymer,58-96_ABAB,62.681319344,78.23373733,15.552417986
mike-copolymer,79-98_ABAB,63.991074352000005,79.540676,15.549601648
mike-copolymer,32-83_ABAB,53.08218468,68.62824133,15.54605665
mike-copolymer,61-92_ABAB,58.473346195999994,74.01869733,15.545351134
mike-copolymer,56-85_ABAB,56.216832079999996,71.75010400000001,15.53327192
mike-copolymer,49-91_ABAB,54.589587472,70.12101867,15.531431198
mike-copolymer,50-62_ABAB,59.499860727999994,75.027268,15.527407272
kyle-mutants,1381,60.800019563999996,76.32340267,15.523383106
mike-copolymer,28-77_ABAB,54.910744364,70.42012667,15.509382306
mike-copolymer,76-86_ABAB,74.836666348,90.33974267,15.503076322
mike-copolymer,9-86_ABAB,59.862835907999994,75.365004,15.502168092
mike-copolymer,45-100_ABAB,52.787594676,68.28902533,15.501430654
mike-copolymer,27-59_ABAB,54.678775972,70.17814667,15.499370698
mike-copolymer,23-82_ABAB,64.26223196,79.75961733,15.49738537
mike-copolymer,15-37_ABAB,47.903273516,63.39062,15.487346484
mike-copolymer,42-74_ABAB,50.523386632,66.00957867,15.486192038
mike-copolymer,26-83_ABAB,55.84471360799999,71.32568933,15.480975722
mike-copolymer,23-45_ABAB,48.805148812,64.28552667,15.480377858
kyle-mutants,549,52.215060967999996,67.69322667,15.478165702
mike-copolymer,7-59_ABAB,50.217844332,65.69266133,15.474816998
mike-copolymer,1-46_ABAB,44.469775192,59.94374933,15.473974138
mike-copolymer,10-36_ABAB,43.937336015999996,59.40956800000001,15.472231984
mike-copolymer,12-61_ABAB,54.213384052,69.68525733,15.471873278
mike-copolymer,29-82_ABAB,64.071410972,79.53761733,15.466206358
mike-copolymer,22-39_ABAB,54.769860795999996,70.22900933,15.459148534
mike-copolymer,10-53_ABAB,47.30355487200001,62.76191600000001,15.458361128
mike-copolymer,45-64_ABAB,48.368738252,63.82549333,15.456755078
mike-copolymer,16-59_ABAB,53.303090812,68.756508,15.453417188
mike-copolymer,14-82_ABAB,61.013848484,76.46400267,15.450154186
mike-copolymer,38-39_ABAB,59.551756927999996,74.99786533,15.446108402
mike-copolymer,22-36_ABAB,50.22810842799999,65.67391467,15.445806242
mike-copolymer,49-75_ABAB,59.79139171999999,75.23634267,15.44495095
mike-copolymer,22-96_ABAB,65.007371852,80.44683067,15.439458818
mike-copolymer,63-94_ABAB,62.031028952,77.45432,15.423291048
mike-copolymer,31-59_ABAB,54.614355568,70.03734933,15.422993762
mike-copolymer,22-83_ABAB,56.004762731999996,71.423468,15.418705268
mike-copolymer,33-42_ABAB,48.417000015999996,63.83175867,15.414758654
kyle-mutants,18,52.455129696,67.869692,15.414562304
mike-copolymer,55-71_ABAB,60.64511314399999,76.05966667,15.414553526
mike-copolymer,58-85_ABAB,53.663862419999994,69.07791467,15.41405225
mike-copolymer,32-84_ABAB,53.568615836,68.97663333,15.408017494
mike-copolymer,38-44_ABAB,54.818497888,70.22057333,15.402075442
mike-copolymer,62-99_ABAB,73.099982104,88.495564,15.395581896
mike-copolymer,33-85_ABAB,55.62157430399999,71.016468,15.394893696
mike-copolymer,3-61_ABAB,52.085432652,67.47650533,15.391072678
mike-copolymer,28-86_ABAB,63.41529456,78.804376,15.38908144
mike-copolymer,32-85_ABAB,53.07675204399999,68.46218533,15.385433286
mike-copolymer,1-57_ABAB,48.477040508,63.86047067,15.383430162
mike-copolymer,43-58_ABAB,51.019548492,66.40217333,15.382624838
mike-copolymer,32-45_ABAB,44.916448960000004,60.29865333,15.38220437
mike-copolymer,33-36_ABAB,49.893826452,65.27535067,15.381524218
mike-copolymer,59-75_ABAB,57.863473568,73.24288133,15.379407762
mike-copolymer,6-43_ABAB,49.467386504,64.845164,15.377777496
mike-copolymer,49-62_ABAB,62.14423652,77.51944,15.37520348
mike-copolymer,80-92_ABAB,55.41989011599999,70.78346667,15.363576554
mike-copolymer,1-61_ABAB,48.409409688,63.77295333,15.363543642
mike-copolymer,32-36_ABAB,47.339334316,62.70202533,15.362691014
kyle-mutants,1872,90.51428666399998,105.8769307,15.362644036
mike-copolymer,45-52_ABAB,54.156498623999994,69.51757333,15.361074706
pubchemqc,22063014,21.747348612249688,37.101006162278,15.3536575500283
mike-copolymer,64-79_ABAB,53.5838995,68.93706800000001,15.3531685
mike-copolymer,1-45_ABAB,40.134006856,55.468031999999994,15.334025144
mike-copolymer,52-63_ABAB,68.86058722399999,84.18688933,15.326302106
mike-copolymer,8-57_ABAB,51.10935074799999,66.42812267,15.318771922
mike-copolymer,6-39_ABAB,50.924517099999996,66.23966933,15.31515223
mike-copolymer,16-36_ABAB,49.942539172,65.24323467,15.300695498
mike-copolymer,9-37_ABAB,47.32542349999999,62.62546,15.3000365
mike-copolymer,50-58_ABAB,50.604622796,65.89487867,15.290255874
kyle-mutants,1112,44.651758064,59.94009867,15.288340606
mike-copolymer,42-76_ABAB,59.384774152000006,74.67285733,15.288083178
kyle-mutants,910,70.621388068,85.90077867,15.279390602
mike-copolymer,38-50_ABAB,57.709658647999994,72.97677733,15.267118682
mike-copolymer,1-44_ABAB,42.3636828,57.63065733,15.26697453
mike-copolymer,22-80_ABAB,53.011713443999994,68.27170933,15.259995886
mike-copolymer,15-61_ABAB,52.4212596,67.67324667,15.25198707
mike-copolymer,45-72_ABAB,57.032812468,72.27708267,15.244270202
mike-copolymer,39-100_ABAB,59.757909976,74.99460933,15.236699354
mike-copolymer,30-82_ABAB,62.40757513999999,77.64410533,15.23653019
mike-copolymer,41-58_ABAB,49.982884416,65.218864,15.235979584
mike-copolymer,34-39_ABAB,60.717294964000004,75.953156,15.235861036
mike-copolymer,58-84_ABAB,54.181674904,69.416292,15.234617096
mike-copolymer,94-99_ABAB,65.99758449999999,81.231872,15.2342875
mike-copolymer,26-56_ABAB,51.612337331999996,66.84454533,15.232207998
mike-copolymer,20-44_ABAB,49.75830122399999,64.98571467,15.227413446
mike-copolymer,6-59_ABAB,49.77932921199999,65.00475733,15.225428118
kyle-mutants,1269,61.433325327999995,76.658376,15.225050672
mike-copolymer,5-61_ABAB,52.97128694799999,68.19608133,15.224794382
mike-copolymer,62-77_ABAB,62.241419536,77.45880933,15.217389794
mike-copolymer,31-79_ABAB,54.061934468,69.27593867,15.214004202
mike-copolymer,80-91_ABAB,52.00616340799999,67.21735733,15.211193922
mike-copolymer,74-98_ABAB,64.22882096,79.43727333,15.20845237
kyle-mutants,16,77.77120753599999,92.97073867,15.199531134
mike-copolymer,1-36_ABAB,42.552360304,57.751819999999995,15.199459696
mike-copolymer,63-91_ABAB,61.504990035999995,76.701148,15.196157964
mike-copolymer,34-63_ABAB,68.47721646,83.66992533,15.19270887
kyle-mutants,770,68.05365748,83.24580667,15.19214919
mike-copolymer,77-100_ABAB,60.665323284,75.85616667,15.190843386
mike-copolymer,25-59_ABAB,55.72178924799999,70.91040133,15.188612082
mike-copolymer,8-53_ABAB,48.597542996,63.77556800000001,15.178025004
mike-copolymer,11-57_ABAB,53.368131188,68.541464,15.173332812
mike-copolymer,22-86_ABAB,64.177648776,79.35039733,15.172748554
mike-copolymer,27-28_ABAB,51.806248116,66.97759733,15.171349214
mike-copolymer,53-84_ABAB,58.59845163199999,73.76724533,15.168793698
kyle-mutants,1290,60.19643368,75.36342533,15.16699165
mike-copolymer,42-91_ABAB,47.697460276,62.858412,15.160951724
mike-copolymer,31-50_ABAB,53.947522475999996,69.10272933,15.155206854
mike-copolymer,7-63_ABAB,59.130081396,74.28263067,15.152549274
pubchemqc,22121367,18.091668683053445,33.23486704507612,15.1431983620227
mike-copolymer,39-84_ABAB,59.721046876,74.86288933,15.141842454
mike-copolymer,46-72_ABAB,61.374713183999994,76.51353333,15.138820146
mike-copolymer,10-46_ABAB,45.816617224,60.95478667,15.138169446
mike-copolymer,26-54_ABAB,52.826623016,67.95799867,15.131375654
mike-copolymer,3-44_ABAB,46.03193783599999,61.160852,15.128914164
mike-copolymer,28-60_ABAB,50.944052508,66.07238000000001,15.128327492
mike-copolymer,53-91_ABAB,52.58887403999999,67.716808,15.12793396
mike-copolymer,42-64_ABAB,49.30391488,64.426916,15.12300112
mike-copolymer,25-36_ABAB,52.380988356,67.50062933,15.119640974
mike-copolymer,24-82_ABAB,62.439143984000005,77.55811733,15.118973346
mike-copolymer,12-37_ABAB,49.706987995999995,64.81891867,15.111930674
mike-copolymer,39-60_ABAB,54.938172908,70.0484,15.110227092
kyle-mutants,1475,78.08299943199998,93.19051867,15.107519238
kyle-mutants,209,95.365515468,110.47129469999999,15.105779232
mike-copolymer,41-49_ABAB,56.38333341199999,71.4877,15.104366588
mike-copolymer,38-77_ABAB,60.451850452,75.55252,15.100669548
mike-copolymer,52-83_ABAB,62.31650097199999,77.41342267,15.096921698
kyle-mutants,300,84.539162288,99.63562267,15.096460382
kyle-mutants,313,66.46641904799999,81.55831067,15.091891622
mike-copolymer,27-46_ABAB,53.220782535999994,68.30722933,15.086446794
mike-copolymer,5-82_ABAB,60.195632407999994,75.277536,15.081903592
mike-copolymer,42-58_ABAB,46.422934151999996,61.48798133,15.065047178
mike-copolymer,22-99_ABAB,66.50441124,81.564724,15.06031276
mike-copolymer,39-94_ABAB,54.27114874799999,69.32255867,15.051409922
kyle-mutants,1601,63.89048348799999,78.936688,15.046204512
mike-copolymer,41-85_ABAB,56.77409943999999,71.81912133,15.04502189
mike-copolymer,8-45_ABAB,42.76435343199999,57.806431999999994,15.042078568
mike-copolymer,8-50_ABAB,47.868249168,62.90823867,15.039989502
mike-copolymer,75-77_ABAB,59.89015063999999,74.92934133,15.03919069
mike-copolymer,76-80_ABAB,63.67258989599999,78.71138267,15.038792774
mike-copolymer,36-92_ABAB,52.624989444,67.657904,15.032914556
mike-copolymer,41-60_ABAB,52.47398593199999,67.49944533,15.025459398
mike-copolymer,16-83_ABAB,55.693381091999996,70.71573199999999,15.022350908
pubchemqc,57237664,26.176005636354827,41.19831342907109,15.0223077927163
homopolymer,3-sp86,57.79176668,72.81304,15.02127332
mike-copolymer,41-65_ABAB,56.353475152,71.361456,15.007980848
mike-copolymer,37-66_ABAB,54.727033295999995,69.72654933,14.999516034
mike-copolymer,38-59_ABAB,58.392118171999996,73.382544,14.990425828
mike-copolymer,30-86_ABAB,63.254198336,78.24399867,14.989800334
mike-copolymer,15-44_ABAB,46.350926971999996,61.33835333,14.987426358
mike-copolymer,8-37_ABAB,46.573629528,61.55892267,14.985293142
mike-copolymer,3-46_ABAB,48.15419523199999,63.139316,14.985120768
mike-copolymer,32-59_ABAB,50.712981292,65.695572,14.982590708
mike-copolymer,38-46_ABAB,56.937378664,71.9169,14.979521336
mike-copolymer,7-99_ABAB,63.058496604000005,78.03620667,14.977710066
mike-copolymer,27-50_ABAB,53.97136054,68.94836533,14.97700479
mike-copolymer,28-33_ABAB,50.37940202,65.354876,14.97547398
mike-copolymer,50-70_ABAB,53.219331396,68.19026,14.970928604
mike-copolymer,11-50_ABAB,50.146268868,65.11018267,14.963913802
mike-copolymer,45-65_ABAB,51.810632172,66.759988,14.949355828
mike-copolymer,11-77_ABAB,52.926382564,67.8728,14.946417436
mike-copolymer,18-63_ABAB,73.356947548,88.29862533,14.941677782
mike-copolymer,10-77_ABAB,49.369913260000004,64.30876267,14.93884941
kyle-mutants,1152,91.909378176,106.84790929999998,14.938531124
mike-copolymer,10-96_ABAB,58.717803272,73.65303867,14.935235398
mike-copolymer,31-36_ABAB,51.281831428,66.215496,14.933664572
mike-copolymer,62-79_ABAB,59.620840959999995,74.55036267,14.92952171
mike-copolymer,45-70_ABAB,48.124316696,63.051108,14.926791304
homopolymer,4-sp00,61.484685916,76.41141333,14.926727414
kyle-mutants,781,66.317785164,81.24164,14.923854836
mike-copolymer,6-96_ABAB,61.170885512,76.090352,14.919466488
mike-copolymer,10-39_ABAB,48.481319484,63.387512,14.906192516
mike-copolymer,32-39_ABAB,51.876871791999996,66.77651467,14.899642878
mike-copolymer,1-83_ABAB,48.319625192,63.21750933,14.897884138
mike-copolymer,64-77_ABAB,56.255261612,71.15080267,14.895541058
pubchemqc,56994813,26.1207600050356,41.01604623420109,14.8952862291655
mike-copolymer,14-78_ABAB,50.705739947999994,65.59488267,14.889142722
mike-copolymer,9-53_ABAB,49.336263388,64.22065333,14.884389942
mike-copolymer,11-43_ABAB,50.533501692,65.41787467,14.884372978
mike-copolymer,28-66_ABAB,53.831457619999995,68.71200933,14.88055171
mike-copolymer,57-78_ABAB,57.663833999999994,72.53978267,14.87594867
mike-copolymer,10-57_ABAB,49.838909572,64.71235867,14.873449098
mike-copolymer,50-53_ABAB,55.038313112,69.91041467,14.872101558
mike-copolymer,54-62_ABAB,59.59359268,74.455396,14.86180332
mike-copolymer,49-51_ABAB,60.36473202799999,75.22519333,14.860461302
kyle-mutants,1018,69.37541839599999,84.232128,14.856709604
kyle-mutants,528,46.82031281999999,61.67678000000001,14.85646718
kyle-mutants,600,67.191639916,82.043948,14.852308084
mike-copolymer,59-91_ABAB,52.588069659999995,67.44029467,14.85222501
mike-copolymer,12-36_ABAB,48.35674314799999,63.204288,14.847544852
mike-copolymer,44-69_ABAB,54.362403476,69.19818933,14.835785854
mike-copolymer,6-83_ABAB,52.150975192000004,66.98549067,14.834515478
mike-copolymer,56-78_ABAB,53.252051384000005,68.08271333,14.830661946
mike-copolymer,16-43_ABAB,52.998502668,67.82859733,14.830094662
mike-copolymer,59-89_ABAB,58.096826056,72.92305333,14.826227274
kyle-mutants,726,53.059505456,67.876944,14.817438544
mike-copolymer,7-83_ABAB,52.586196867999995,67.40211067,14.815913802
mike-copolymer,6-99_ABAB,62.6589672,77.46986,14.8108928
mike-copolymer,42-65_ABAB,52.754821408,67.5657,14.810878592
mike-copolymer,51-71_ABAB,59.17055584399999,73.98002,14.809464156
mike-copolymer,31-56_ABAB,52.77831344799999,67.58641999999999,14.808106552
mike-copolymer,25-39_ABAB,56.913224916,71.71483067,14.801605754
mike-copolymer,56-75_ABAB,56.021727676,70.81849333,14.796765654
kyle-mutants,698,84.61557379999999,99.40217733,14.78660353
mike-copolymer,15-45_ABAB,44.15915886,58.93473467,14.77557581
